721,109,210000
722,331,2700
723,319,9600
724,334,700
725,66,301600
726,335,300
727,116,197500
728,327,5100
729,334,850
730,66,302750
731,333,1700
732,274,37600
733,282,32400
734,31,443750
735,201,95200
736,0,1390000
737,304,18500
738,65,307200
739,321,8600
740,1,1054000
741,0,1473750
742,325,6000
743,0,2000000
744,13,601450
745,0,1834000
746,1,1001000
747,0,2000000
748,216,81900
749,145,156600
750,256,50600
751,322,7500
752,1,1003700
753,335,200
754,258,49400
755,92,241400
756,0,2000000
757,222,77000
758,2,957200
759,318,10300
760,1,1050000
761,323,7200
762,299,21600
763,0,2000000
764,308,15900
765,247,57500
766,309,15400
767,206,90600
768,329,3850
769,282,32200
770,315,11900
771,276,36800
772,0,2000000
773,324,6800
774,269,41200
775,291,26600
776,307,16400
777,199,97700
778,334,1050
779,152,148150
780,186,110400
781,198,98800
782,279,34300
783,13,604200
784,0,2000000
785,0,2000000
786,329,4000
787,191,105300
788,329,3900
789,334,750
790,1,1209250
791,0,1491200
792,21,515800
793,330,3250
794,39,400100
795,334,1200
796,333,1300
797,32,438000
798,334,1100
799,5,770000
800,129,178300
801,1,1050000
802,0,1401700
803,278,35300
804,275,37450
805,308,15800
806,1,1030350
807,259,48050
808,326,5600
809,1,1067600
810,293,25400
811,104,218000
812,0,2000000
813,271,39750
814,247,57000
815,147,153200
816,5,782000
817,150,150500
818,65,305800
819,294,24600
820,13,604000
821,80,266000
822,29,458000
823,0,1503600
824,325,5800
825,320,8900
826,96,232700
827,284,30900
828,197,99000
829,318,10400
830,5,781850
831,0,2000000
832,0,2000000
833,51,352400
834,295,24000
835,335,200
836,323,7200
837,0,1831250
838,327,5050
839,334,1000
840,0,2000000
841,138,165800
842,332,2000
843,334,750
844,295,24100
845,313,12800
846,103,220100
847,304,18600
848,335,300
849,330,3000
850,13,603900
851,324,6900
852,241,61600
853,322,7600
854,294,24700
855,303,18900
856,220,78900
857,270,40500
858,267,42800
859,303,19300
860,208,88800
861,12,623000
862,0,1420400
863,319,9700
864,302,19500
865,334,1150
866,16,561900
867,326,5500
868,264,45000
869,331,2500
870,29,457200
871,4,840900
872,2,934000
873,334,900
874,110,208600
875,0,2000000
876,326,5600
877,277,35900
878,333,1500
879,333,1400
880,182,114200
881,283,32000
882,287,29000
883,332,2250
884,275,37300
885,334,800
886,327,5100
887,334,800
888,1,1050000
889,280,34000
890,333,1300
891,260,47400
892,222,77000
893,329,3900
894,293,25550
895,259,48000
896,300,20800
897,213,84800
898,251,53850
899,0,1237000
900,331,2450
901,310,15000
902,335,650
903,43,382000
904,318,9950
905,267,42450
906,237,64600
907,1,1208400
908,304,18250
909,329,3800
910,138,165900
911,47,365200
912,320,9100
913,0,2000000
914,183,113200
915,0,2000000
916,330,3000
917,218,80100
918,87,252000
919,227,72500
920,0,2000000
921,6,754000
922,319,9300
923,298,22200
924,326,5700
925,242,61300
926,330,3150
927,296,23600
928,0,2000000
929,278,35350
930,227,73300
931,0,1950600
932,3,904400
933,327,5100
934,334,1200
935,332,2200
936,0,2000000
937,334,1200
938,333,1600
939,119,193550
940,0,2000000
941,7,717000
942,30,448600
943,320,8650
944,103,220000
945,224,75000
946,281,33200
947,333,1550
948,334,1100
949,1,1012000
950,32,436700
951,299,21550
952,333,1400
953,303,19100
954,335,200
955,313,13300
956,330,3300
957,59,322500
958,189,107200
959,2,949500
960,331,2700
961,25,487500
962,1,1153200
963,12,620200
964,65,306800
965,273,38400
966,322,8000
967,67,300600
968,67,301200
969,325,6100
970,326,5200
971,1,1066000
972,0,1710300
973,0,2000000
974,325,6200
975,26,477400
976,0,1390000
977,323,7000
978,324,6500
979,325,6250
980,0,2000000
981,6,762700
982,90,246000
983,259,48200
984,0,1400600
985,0,2000000
986,336,0
987,0,2000000
988,227,73000
989,319,9750
990,335,300
991,334,1200
992,309,15300
993,6,752200
994,199,97300
995,322,7800
996,293,25250
997,331,2500
998,11,630200
999,23,501000
1000,13,604500
1001,204,93200
1002,104,218500
1003,328,4600
1004,114,200800
1005,1,1000700
1006,0,2000000
1007,67,301000
1008,257,50100
1009,150,150400
1010,291,26600
1011,0,2000000
1012,330,3000
1013,204,92800
1014,289,27600
1015,335,400
1016,112,204700
1017,167,129900
1018,106,214200
1019,238,64200
1020,323,7000
1021,243,60500
1022,310,15000
1023,162,136200
1024,17,553800
1025,243,60200
1026,277,35900
1027,164,134000
1028,66,303000
1029,328,4400
1030,214,84000
1031,149,151000
1032,327,5100
1033,314,12300
1034,294,24900
1035,0,2000000
1036,38,405650
1037,0,2000000
1038,8,700900
1039,331,2800
1040,319,9800
1041,228,71800
1042,325,5900
1043,318,10000
1044,166,131200
1045,3,857600
1046,21,512400
1047,1,1203100
1048,252,53600
1049,158,140450
1050,283,32000
1051,300,21100
1052,11,632800
1053,82,262000
1054,335,650
1055,297,22800
1056,333,1500
1057,0,2000000
1058,267,42800
1059,242,60900
1060,331,2750
1061,319,9800
1062,307,16400
1063,335,650
1064,333,1350
1065,0,1414300
1066,333,1300
1067,303,19000
1068,174,122600
1069,333,1700
1070,329,3600
1071,314,12700
1072,334,800
1073,329,3600
1074,0,2000000
1075,8,704200
1076,221,77800
1077,307,16500
1078,331,2600
1079,128,180200
1080,25,484600
1081,0,2000000
1082,184,112100
1083,286,29550
1084,0,2000000
1085,247,56800
1086,308,16200
1087,259,48100
1088,323,7400
1089,253,52600
1090,319,9600
1091,321,8300
1092,0,1806800
1093,330,3400
1094,104,217500
1095,111,206000
1096,1,1010100
1097,307,16500
1098,146,154600
1099,215,82600
1100,316,11100
1101,58,328000
1102,335,450
1103,321,8100
1104,141,162100
1105,39,400200
1106,273,38500
1107,30,450600
1108,16,572000
1109,254,51700
1110,335,500
1111,225,74300
1112,0,2000000
1113,332,1900
1114,297,22800
1115,326,5600
1116,0,2000000
1117,0,1455600
1118,325,6200
1119,321,8500
1120,0,2000000
1121,0,1517200
1122,250,55200
1123,333,1500
1124,321,8400
1125,285,30800
1126,82,262600
1127,189,107000
1128,290,27200
1129,55,338500
1130,47,365400
1131,216,82200
1132,299,21800
1133,67,300300
1134,0,2000000
1135,49,359500
1136,10,649900
1137,0,1223600
1138,250,55000
1139,20,525550
1140,7,721900
1141,332,2200
1142,167,130000
1143,308,15900
1144,5,782000
1145,106,214400
1146,330,3000
1147,255,51550
1148,234,67000
1149,4,829800
1150,3,902000
1151,278,35000
1152,5,766100
1153,0,2000000
1154,0,2000000
1155,279,34500
1156,329,3900
1157,43,383300
1158,279,34600
1159,36,414500
1160,150,150000
1161,320,9000
1162,0,2000000
1163,92,241800
1164,59,323400
1165,316,11000
1166,284,30900
1167,0,2000000
1168,0,1958600
1169,266,43600
1170,19,534800
1171,333,1700
1172,320,9000
1173,334,800
1174,144,158000
1175,281,33000
1176,1,1205600
1177,328,4600
1178,330,3100
1179,336,0
1180,314,12200
1181,325,6000
1182,113,202600
1183,335,250
1184,320,8650
1185,315,11900
1186,333,1300
1187,259,48000
1188,330,2950
1189,96,234000
1190,313,12900
1191,131,174800
1192,0,1834000
1193,30,450000
1194,303,19400
1195,139,163800
1196,103,220000
1197,328,4200
1198,0,1658000
1199,0,1458100
1200,322,7800
1201,297,22600
1202,332,2300
1203,4,804900
1204,304,18200
1205,274,38100
1206,0,2000000
1207,3,886600
1208,284,31400
1209,2,922500
1210,328,4100
1211,8,690700
1212,218,80500
1213,334,1200
1214,0,2000000
1215,285,30800
1216,50,353800
1217,266,43500
1218,312,13950
1219,267,42700
1220,1,1005400
1221,259,48200
1222,257,50000
1223,318,10000
1224,316,11500
1225,208,89500
1226,239,63200
1227,330,3150
1228,277,35600
1229,322,7500
1230,307,16600
1231,67,300400
1232,246,58250
1233,21,512600
1234,30,452200
1235,234,66900
1236,112,205200
1237,183,112750
1238,179,116800
1239,31,440800
1240,234,67300
1241,179,117150
1242,0,1418000
1243,1,1205000
1244,334,900
1245,335,450
1246,49,359100
1247,0,1549900
1248,293,25150
1249,331,2500
1250,12,627400
1251,47,366700
1252,300,21100
1253,332,1950
1254,333,1700
1255,331,2800
1256,318,9900
1257,323,7300
1258,310,14700
1259,325,6200
1260,227,72600
1261,215,83100
1262,336,0
1263,64,309400
1264,300,21200
1265,241,61550
1266,0,2000000
1267,138,166200
1268,0,2000000
1269,274,37800
1270,0,2000000
1271,302,20000
1272,0,1607700
1273,247,57300
1274,62,316000
1275,51,352600
1276,324,6400
1277,335,150
1278,6,752200
1279,305,17650
1280,14,594900
1281,224,75000
1282,0,1512000
1283,2,957850
1284,311,14100
1285,258,49100
1286,312,13700
1287,315,11700
1288,329,3500
1289,307,16400
1290,12,614200
1291,182,114000
1292,331,2400
1293,0,1231100
1294,334,1050
1295,190,105800
1296,313,13300
1297,300,20800
1298,318,10200
1299,311,14400
1300,284,31300
1301,284,31200
1302,317,10700
1303,330,3300
1304,38,407300
1305,0,1390400
1306,246,58100
1307,97,230400
1308,333,1400
1309,1,1052400
1310,108,210750
1311,327,4800
1312,334,900
1313,308,16200
1314,293,25400
1315,316,11000
1316,308,16200
1317,4,803200
1318,295,24100
1319,62,314900
1320,290,27100
1321,334,1100
1322,131,175000
1323,268,42100
1324,213,84350
1325,336,100
1326,129,178000
1327,1,1054000
1328,138,165400
1329,293,25500
1330,329,3800
1331,285,30700
1332,320,8700
1333,225,74900
1334,8,706450
1335,253,52900
1336,59,324200
1337,335,150
1338,296,23400
1339,0,2000000
1340,1,1212000
1341,295,24100
1342,332,1850
1343,4,833000
1344,309,15200
1345,332,2200
1346,327,4950
1347,0,2000000
1348,336,0
1349,141,161100
1350,297,22700
1351,333,1350
1352,29,454000
1353,306,17550
1354,16,566700
1355,320,8700
1356,330,3200
1357,303,18800
1358,290,27450
1359,330,3400
1360,308,16200
1361,282,32750
1362,327,5000
1363,320,8800
1364,324,6600
1365,55,337500
1366,54,340600
1367,280,33800
1368,213,84400
1369,258,49000
1370,308,16300
1371,259,48000
1372,6,748550
1373,336,0
1374,312,13400
1375,324,6500
1376,23,500800
1377,134,171600
1378,263,45600
1379,331,2800
1380,308,16000
1381,335,600
1382,190,106150
1383,201,95600
1384,327,5000
1385,67,300600
1386,251,54500
1387,243,60500
1388,0,2000000
1389,0,2000000
1390,0,1265200
1391,280,33700
1392,66,301800
1393,296,23700
1394,121,189800
1395,330,3200
1396,331,2500
1397,259,48550
1398,304,18600
1399,30,450600
1400,268,42000
1401,100,225600
1402,282,32800
1403,221,77600
1404,3,883000
1405,1,1050000
1406,273,38850
1407,307,16700
1408,0,1804250
1409,0,2000000
1410,332,2150
1411,277,36100
1412,334,1000
1413,332,2200
1414,30,450000
1415,299,21800
1416,1,1040600
1417,335,200
1418,322,7500
1419,333,1400
1420,1,1050000
1421,315,11900
1422,315,11900
1423,4,806800
1424,332,1850
1425,265,44200
1426,7,730000
1427,335,200
1428,17,558000
1429,0,1418000
1430,315,12000
1431,1,1068400
1432,253,52800
1433,334,1000
1434,335,400
1435,334,800
1436,1,1050000
1437,326,5650
1438,270,40800
1439,30,450000
1440,318,10300
1441,67,300250
1442,323,7450
1443,318,9850
1444,299,21400
1445,269,41350
1446,5,801900
1447,318,10100
1448,0,2000000
1449,129,178350
1450,164,133600
1451,305,18000
1452,0,1702200
1453,1,1028600
1454,310,14800
1455,0,1402550
1456,334,800
1457,335,500
1458,332,2050
1459,12,614050
1460,94,238000
1461,335,200
1462,0,2000000
1463,279,34200
1464,314,12700
1465,190,106400
1466,64,308000
1467,309,15250
1468,333,1500
1469,270,40400
1470,282,32550
1471,92,240500
1472,5,782000
1473,330,3000
1474,59,324750
1475,316,11300
1476,231,69900
1477,172,124600
1478,239,63500
1479,8,695950
1480,312,13600
1481,5,802650
1482,1,1052000
1483,67,301200
1484,6,752400
1485,2,918000
1486,0,2000000
1487,333,1600
1488,137,167300
1489,318,10300
1490,336,0
1491,316,11200
1492,317,10500
1493,23,501600
1494,124,186000
1495,331,2400
1496,23,501400
1497,3,869100
1498,313,13050
1499,0,1300400
1500,273,38500
1501,5,766300
1502,292,25700
1503,100,226500
1504,195,101300
1505,0,1450200
1506,332,2200
1507,0,2000000
1508,262,46000
1509,335,600
1510,306,17300
1511,330,3100
1512,327,4750
1513,315,11700
1514,210,87700
1515,0,2000000
1516,0,1610400
1517,279,34200
1518,326,5700
1519,329,3800
1520,335,200
1521,1,1028150
1522,327,4900
1523,326,5400
1524,13,606400
1525,41,392000
1526,332,2200
1527,312,13500
1528,265,43850
1529,332,1900
1530,0,2000000
1531,304,18550
1532,172,124250
1533,82,262000
1534,0,1418000
1535,0,2000000
1536,281,32950
1537,67,301000
1538,0,1248800
1539,192,103600
1540,0,1805300
1541,309,15400
1542,305,18000
1543,0,2000000
1544,121,190550
1545,316,11400
1546,283,31800
1547,0,1446000
1548,331,2500
1549,306,17500
1550,297,23000
1551,306,17500
1552,0,2000000
1553,232,69200
1554,256,50300
1555,6,754000
1556,2,913200
1557,322,7700
1558,288,28600
1559,318,10100
1560,271,40100
1561,311,14200
1562,5,770000
1563,0,2000000
1564,2,916000
1565,1,1028250
1566,326,5300
1567,332,1900
1568,172,124900
1569,323,7300
1570,223,76000
1571,271,40000
1572,92,241700
1573,328,4500
1574,274,37800
1575,313,12900
1576,20,527600
1577,324,6350
1578,0,2000000
1579,334,900
1580,67,300300
1581,266,43700
1582,0,1770600
1583,309,15500
1584,6,764450
1585,333,1600
1586,87,251400
1587,240,62500
1588,21,514000
1589,331,2500
1590,335,500
1591,334,1200
1592,60,320900
1593,22,503450
1594,1,1040400
1595,309,15300
1596,303,19400
1597,307,16450
1598,301,20100
1599,334,800
1600,332,2300
1601,184,112000
1602,296,23200
1603,66,304200
1604,210,87200
1605,171,125800
1606,12,628100
1607,147,154000
1608,172,124700
1609,109,209200
1610,0,1726000
1611,321,8200
1612,334,1200
1613,90,245600
1614,292,25800
1615,283,31700
1616,330,3000
1617,11,640700
1618,332,1900
1619,327,5000
1620,270,40250
1621,0,1723600
1622,201,95200
1623,301,20400
1624,109,210300
1625,242,60900
1626,0,1601500
1627,6,754000
1628,0,2000000
1629,328,4300
1630,324,6500
1631,9,671300
1632,262,46200
1633,225,74900
1634,113,203400
1635,184,111600
1636,319,9600
1637,314,12600
1638,90,244200
1639,8,701000
1640,99,227900
1641,0,1406800
1642,335,200
1643,0,2000000
1644,10,653500
1645,54,340700
1646,305,18100
1647,287,29200
1648,273,38400
1649,334,1000
1650,336,100
1651,1,1205300
1652,332,2300
1653,306,17400
1654,318,10000
1655,198,98500
1656,281,32900
1657,0,2000000
1658,335,300
1659,18,550200
1660,310,15000
1661,1,1050000
1662,235,66400
1663,255,50900
1664,334,700
1665,22,504200
1666,1,1202300
1667,0,1982000
1668,233,68100
1669,252,53700
1670,320,9200
1671,0,2000000
1672,326,5300
1673,305,17700
1674,334,1050
1675,307,16400
1676,3,900400
1677,19,532500
1678,51,350600
1679,49,360000
1680,0,1804800
1681,336,0
1682,324,6400
1683,294,24750
1684,310,15000
1685,283,31800
1686,295,24000
1687,334,1000
1688,0,1354200
1689,0,2000000
1690,210,87700
1691,323,7350
1692,259,48600
1693,207,90400
1694,299,21700
1695,322,7700
1696,171,125800
1697,86,252800
1698,208,89100
1699,336,100
1700,320,9150
1701,0,1670600
1702,216,82500
1703,0,1802400
1704,321,8400
1705,29,458000
1706,330,3400
1707,21,516800
1708,10,660500
1709,6,754000
1710,309,15500
1711,8,700600
1712,335,600
1713,332,2200
1714,0,1790000
1715,330,3400
1716,253,52800
1717,0,2000000
1718,294,24600
1719,324,6400
1720,241,62050
1721,324,6350
1722,278,35400
1723,330,3200
1724,23,503200
1725,332,1900
1726,282,32700
1727,332,2100
1728,125,184400
1729,327,5000
1730,0,2000000
1731,52,349000
1732,90,246000
1733,264,44800
1734,325,6200
1735,65,304800
1736,306,17100
1737,310,15050
1738,9,665800
1739,61,316800
1740,0,2000000
1741,333,1700
1742,20,521600
1743,115,200000
1744,167,130400
1745,334,1000
1746,326,5200
1747,141,161500
1748,0,2000000
1749,1,1200550
1750,0,2000000
1751,141,162200
1752,30,450800
1753,150,150000
1754,0,1668100
1755,82,261800
1756,209,88700
1757,107,212400
1758,3,883700
1759,328,4400
1760,141,161000
1761,96,233200
1762,173,123700
1763,187,108700
1764,332,2150
1765,0,2000000
1766,313,12900
1767,232,69000
1768,275,37300
1769,322,7500
1770,301,20200
1771,334,800
1772,0,1422400
1773,0,2000000
1774,296,23400
1775,334,700
1776,308,15800
1777,207,90500
1778,295,23900
1779,325,6100
1780,336,0
1781,324,6900
1782,335,200
1783,49,358100
1784,294,24700
1785,10,650100
1786,328,4100
1787,167,130250
1788,214,84000
1789,0,2000000
1790,325,6000
1791,280,34000
1792,332,2000
1793,169,128300
1794,210,87600
1795,141,161900
1796,167,130600
1797,0,1322000
1798,323,7200
1799,331,2450
1800,317,10800
1801,292,26000
1802,1,1209500
1803,0,1225000
1804,0,1982000
1805,224,75300
1806,333,1400
1807,314,12650
1808,147,154000
1809,333,1650
1810,145,156000
1811,286,29600
1812,326,5500
1813,313,13100
1814,8,700200
1815,303,19200
1816,307,16500
1817,124,185700
1818,316,11400
1819,170,127200
1820,10,648000
1821,30,450000
1822,336,0
1823,68,298000
1824,334,750
1825,188,107600
1826,21,514000
1827,67,300150
1828,324,6500
1829,291,26400
1830,303,19000
1831,311,14250
1832,173,123500
1833,323,7100
1834,45,374000
1835,269,41500
1836,330,3450
1837,112,204000
1838,67,300250
1839,315,11800
1840,297,22600
1841,206,91200
1842,242,60900
1843,304,18300
1844,0,1700000
1845,333,1600
1846,4,849700
1847,22,504900
1848,55,336100
1849,231,69900
1850,278,35400
1851,332,2000
1852,331,2600
1853,127,181000
